Order_ID,Order_Date,Customer_ID,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD00428,2025-12-28,CUST0136,West,Ahmedabad,Accessories,Backpack,2,899.0,0.05,1708.1,1214.82,493.28,UPI
ORD00429,2025-08-07,CUST0062,South,Chennai,Beauty,Serum,3,536.0,0.05,1527.6,1103.73,423.87,COD
ORD00430,2025-10-15,CUST0162,Central,Bhopal,Accessories,Sunglasses,1,547.0,0.15,464.95,286.65,178.3,Wallet
ORD00431,2025-01-05,CUST0296,West,Mumbai,Footwear,Loafers,3,866.0,0.15,2208.3,1275.83,932.47,UPI
ORD00432,2025-02-27,CUST0090,West,Ahmedabad,Fashion,Dress,1,443.0,0.2,354.4,216.29,138.11,Wallet
ORD00433,2025-02-08,CUST0195,East,Ranchi,Fashion,Dress,1,666.0,0.0,666.0,463.05,202.95,COD
ORD00434,2025-12-20,CUST0138,Central,Indore,Home,Storage Box,2,734.0,0.2,1174.4,690.95,483.45,Wallet
ORD00435,2025-03-18,CUST0191,East,Kolkata,Footwear,Loafers,4,1397.0,0.15,4749.8,2729.89,2019.91,Card
ORD00436,2025-10-07,CUST0052,West,Mumbai,Electronics,Smartwatch,2,1419.0,0.2,2270.4,1585.56,684.84,Card
ORD00437,2025-01-19,CUST0005,West,Mumbai,Beauty,Shampoo,2,582.0,0.05,1105.8,711.0,394.8,UPI
ORD00438,2025-07-09,CUST0288,South,Chennai,Electronics,Speaker,3,1052.0,0.15,2682.6,1604.22,1078.38,COD
ORD00439,2025-10-26,CUST0323,South,Hyderabad,Electronics,Earphones,2,971.0,0.1,1747.8,1125.41,622.39,COD
ORD00440,2025-10-10,CUST0132,East,Bhubaneswar,Electronics,Smartwatch,3,1386.0,0.2,3326.4,2211.88,1114.52,Card
ORD00441,2025-03-17,CUST0333,North,Jaipur,Fashion,Dress,2,748.0,0.2,1196.8,801.54,395.26,UPI
ORD00442,2025-08-09,CUST0196,East,Ranchi,Home,Storage Box,4,646.0,0.15,2196.4,1650.17,546.23,Card
ORD00443,2025-03-07,CUST0293,South,Chennai,Electronics,Power Bank,3,879.0,0.15,2241.45,1533.45,708.0,Wallet
ORD00444,2025-01-22,CUST0150,South,Bengaluru,Fashion,T-Shirt,2,689.0,0.1,1240.2,747.08,493.12,Card
ORD00445,2025-06-07,CUST0231,East,Bhubaneswar,Footwear,Sports Shoes,3,842.0,0.2,2020.8,1324.52,696.28,Wallet
ORD00446,2025-07-06,CUST0041,North,Delhi,Beauty,Serum,2,504.0,0.1,907.2,693.57,213.63,UPI
ORD00447,2025-01-21,CUST0014,North,Delhi,Beauty,Shampoo,1,480.0,0.15,408.0,270.34,137.66,Wallet
ORD00448,2025-07-03,CUST0200,North,Jaipur,Footwear,Sneakers,2,914.0,0.0,1828.0,1261.79,566.21,Card
ORD00449,2025-04-18,CUST0088,East,Bhubaneswar,Beauty,Serum,2,408.0,0.05,775.2,509.27,265.93,COD
ORD00450,2025-12-16,CUST0281,East,Bhubaneswar,Fashion,Jeans,4,567.0,0.2,1814.4,1384.5,429.9,Wallet
ORD00451,2025-05-08,CUST0328,Central,Nagpur,Beauty,Serum,4,445.0,0.2,1424.0,901.53,522.47,Card
ORD00452,2025-12-08,CUST0212,Central,Bhopal,Home,Cushion,1,762.0,0.15,647.7,388.65,259.05,Card
ORD00453,2025-02-22,CUST0274,North,Delhi,Beauty,Lipstick,2,370.0,0.1,666.0,395.98,270.02,COD
ORD00454,2025-07-01,CUST0306,West,Pune,Accessories,Sunglasses,1,873.0,0.15,742.05,539.82,202.23,UPI
ORD00455,2025-10-14,CUST0331,South,Bengaluru,Fashion,Jeans,4,633.0,0.15,2152.2,1258.98,893.22,Wallet
ORD00456,2025-07-28,CUST0314,East,Kolkata,Electronics,Power Bank,4,1200.0,0.05,4560.0,2983.69,1576.31,Card
ORD00457,2025-11-14,CUST0057,West,Mumbai,Home,Storage Box,1,637.0,0.05,605.15,336.17,268.98,Wallet
ORD00458,2025-03-21,CUST0078,East,Ranchi,Footwear,Sports Shoes,4,895.0,0.05,3401.0,2052.05,1348.95,COD
ORD00459,2025-05-02,CUST0225,South,Hyderabad,Footwear,Sneakers,3,990.0,0.1,2673.0,1476.86,1196.14,COD
ORD00460,2025-03-25,CUST0160,South,Hyderabad,Beauty,Face Wash,4,353.0,0.05,1341.4,816.77,524.63,Wallet
ORD00461,2025-04-01,CUST0201,North,Jaipur,Home,Cushion,1,880.0,0.05,836.0,446.9,389.1,COD
ORD00462,2025-07-31,CUST0063,South,Hyderabad,Footwear,Sports Shoes,3,1107.0,0.15,2822.85,2075.77,747.08,UPI
ORD00463,2025-01-13,CUST0049,South,Chennai,Electronics,Speaker,1,1224.0,0.05,1162.8,743.98,418.82,UPI
ORD00464,2025-04-02,CUST0282,East,Bhubaneswar,Electronics,Speaker,2,1454.0,0.0,2908.0,2075.23,832.77,COD
ORD00465,2025-06-20,CUST0112,East,Kolkata,Home,Cushion,3,637.0,0.0,1911.0,1422.84,488.16,COD
ORD00466,2025-07-30,CUST0203,East,Kolkata,Beauty,Shampoo,2,432.0,0.1,777.6,522.56,255.04,UPI
ORD00467,2025-12-09,CUST0046,Central,Nagpur,Fashion,T-Shirt,4,777.0,0.2,2486.4,1393.12,1093.28,UPI
ORD00468,2025-05-08,CUST0331,North,Lucknow,Beauty,Shampoo,3,511.0,0.0,1533.0,820.99,712.01,UPI
ORD00469,2025-05-17,CUST0331,South,Bengaluru,Accessories,Wallet,2,724.0,0.1,1303.2,1010.29,292.91,Card
ORD00470,2025-03-23,CUST0129,North,Lucknow,Electronics,Power Bank,4,1255.0,0.1,4518.0,3200.3,1317.7,COD
ORD00471,2025-12-26,CUST0279,Central,Indore,Electronics,Speaker,4,1331.0,0.05,5057.8,3375.28,1682.52,Card
ORD00472,2025-02-25,CUST0231,East,Ranchi,Home,Cushion,2,381.0,0.0,762.0,501.47,260.53,Card
ORD00473,2025-07-15,CUST0318,West,Mumbai,Home,Storage Box,4,473.0,0.05,1797.4,1347.26,450.14,Card
ORD00474,2025-01-20,CUST0098,East,Ranchi,Footwear,Sandals,1,1371.0,0.2,1096.8,803.9,292.9,Wallet
ORD00475,2025-08-29,CUST0057,Central,Indore,Footwear,Sandals,3,1426.0,0.15,3636.3,2496.81,1139.49,COD
ORD00476,2025-04-24,CUST0249,North,Delhi,Footwear,Sneakers,2,1051.0,0.0,2102.0,1203.48,898.52,UPI
ORD00477,2025-04-13,CUST0303,Central,Nagpur,Fashion,T-Shirt,4,773.0,0.15,2628.2,1725.97,902.23,Card
ORD00478,2025-08-24,CUST0107,South,Chennai,Fashion,Jeans,1,739.0,0.0,739.0,563.01,175.99,Wallet
ORD00479,2025-06-29,CUST0030,North,Jaipur,Fashion,Dress,4,1088.0,0.1,3916.8,2845.57,1071.23,Card
ORD00480,2025-06-06,CUST0050,North,Jaipur,Footwear,Sneakers,1,1322.0,0.05,1255.9,966.73,289.17,COD
ORD00481,2025-04-27,CUST0128,Central,Indore,Accessories,Backpack,2,782.0,0.05,1485.8,975.89,509.91,UPI
ORD00482,2025-04-25,CUST0219,North,Lucknow,Footwear,Sports Shoes,3,911.0,0.15,2323.05,1632.32,690.73,COD
ORD00483,2025-01-13,CUST0308,Central,Indore,Beauty,Serum,3,320.0,0.05,912.0,600.84,311.16,Wallet
ORD00484,2025-12-04,CUST0221,Central,Indore,Home,Storage Box,3,674.0,0.15,1718.7,1235.21,483.49,Card
ORD00485,2025-04-09,CUST0131,Central,Nagpur,Footwear,Sandals,2,950.0,0.15,1615.0,1161.32,453.68,Card
ORD00486,2025-07-24,CUST0266,West,Mumbai,Electronics,Speaker,1,1042.0,0.1,937.8,632.92,304.88,UPI
ORD00487,2025-06-18,CUST0142,East,Kolkata,Home,Bedsheet,2,574.0,0.1,1033.2,543.09,490.11,UPI
ORD00488,2025-05-23,CUST0299,West,Pune,Fashion,T-Shirt,2,564.0,0.05,1071.6,631.06,440.54,UPI
ORD00489,2025-02-05,CUST0040,East,Kolkata,Beauty,Lipstick,4,587.0,0.2,1878.4,1425.05,453.35,Card
ORD00490,2025-05-23,CUST0020,West,Ahmedabad,Electronics,Power Bank,1,1622.0,0.2,1297.6,891.43,406.17,Wallet
ORD00491,2025-06-29,CUST0062,East,Bhubaneswar,Fashion,T-Shirt,4,699.0,0.15,2376.6,1810.65,565.95,UPI
ORD00492,2025-11-25,CUST0277,West,Mumbai,Accessories,Wallet,3,1013.0,0.2,2431.2,1290.26,1140.94,UPI
ORD00493,2025-09-18,CUST0295,South,Hyderabad,Home,Lamp,4,659.0,0.15,2240.6,1603.68,636.92,COD
ORD00494,2025-07-24,CUST0244,East,Bhubaneswar,Beauty,Shampoo,2,380.0,0.05,722.0,438.55,283.45,COD
ORD00495,2025-12-14,CUST0067,East,Kolkata,Footwear,Sports Shoes,4,1402.0,0.2,4486.4,2839.75,1646.65,UPI
ORD00496,2025-10-02,CUST0269,West,Pune,Electronics,Power Bank,2,1536.0,0.2,2457.6,1671.56,786.04,UPI
ORD00497,2025-06-19,CUST0344,East,Bhubaneswar,Beauty,Face Wash,3,366.0,0.2,878.4,477.23,401.17,Wallet
ORD00498,2025-01-15,CUST0013,East,Kolkata,Electronics,Smartwatch,3,1352.0,0.1,3650.4,2461.86,1188.54,Card
ORD00499,2025-03-01,CUST0120,Central,Indore,Beauty,Lipstick,2,379.0,0.15,644.3,342.55,301.75,UPI
ORD00500,2025-05-14,CUST0125,South,Chennai,Accessories,Watch,1,601.0,0.0,601.0,428.09,172.91,UPI
ORD00501,2025-04-02,CUST0012,East,Ranchi,Home,Bedsheet,1,758.0,0.1,682.2,434.57,247.63,Card
ORD00502,2025-10-25,CUST0073,South,Chennai,Beauty,Serum,3,605.0,0.2,1452.0,937.39,514.61,COD
ORD00503,2025-05-16,CUST0317,East,Kolkata,Electronics,Earphones,1,1048.0,0.1,943.2,539.68,403.52,Card
ORD00504,2025-01-20,CUST0338,North,Delhi,Fashion,Dress,4,771.0,0.1,2775.6,1921.76,853.84,Card
ORD00505,2025-02-25,CUST0261,East,Ranchi,Fashion,T-Shirt,4,618.0,0.05,2348.4,1819.41,528.99,COD
ORD00506,2025-11-02,CUST0235,Central,Nagpur,Home,Cushion,1,593.0,0.05,563.35,322.07,241.28,COD
ORD00507,2025-08-11,CUST0081,Central,Indore,Fashion,Kurta,3,625.0,0.15,1593.75,991.77,601.98,COD
ORD00508,2025-06-26,CUST0257,East,Ranchi,Home,Storage Box,3,549.0,0.05,1564.65,1218.8,345.85,Card
ORD00509,2025-06-10,CUST0202,West,Mumbai,Fashion,Jeans,3,706.0,0.05,2012.1,1125.66,886.44,UPI
ORD00510,2025-08-12,CUST0079,Central,Nagpur,Fashion,Dress,2,595.0,0.15,1011.5,589.19,422.31,Wallet
ORD00511,2025-11-07,CUST0298,West,Ahmedabad,Home,Storage Box,2,682.0,0.05,1295.8,893.64,402.16,UPI
ORD00512,2025-09-19,CUST0290,Central,Bhopal,Beauty,Lipstick,4,446.0,0.05,1694.8,1170.46,524.34,UPI
ORD00513,2025-03-01,CUST0075,Central,Nagpur,Home,Bedsheet,1,622.0,0.05,590.9,356.06,234.84,COD
ORD00514,2025-07-17,CUST0097,West,Pune,Home,Cushion,4,544.0,0.1,1958.4,1095.74,862.66,COD
ORD00515,2025-10-23,CUST0119,North,Lucknow,Beauty,Serum,3,403.0,0.2,967.2,645.54,321.66,UPI
ORD00516,2025-04-08,CUST0310,East,Kolkata,Beauty,Face Wash,4,511.0,0.05,1941.8,1263.34,678.46,Wallet
ORD00517,2025-05-11,CUST0099,South,Bengaluru,Accessories,Watch,4,872.0,0.15,2964.8,1647.7,1317.1,UPI
ORD00518,2025-01-23,CUST0104,North,Jaipur,Fashion,Dress,4,577.0,0.05,2192.6,1563.36,629.24,UPI
ORD00519,2025-12-29,CUST0127,West,Ahmedabad,Fashion,Kurta,4,713.0,0.1,2566.8,1913.19,653.61,Wallet
ORD00520,2025-08-12,CUST0293,Central,Nagpur,Electronics,Earphones,4,1589.0,0.1,5720.4,3560.83,2159.57,COD
ORD00521,2025-01-01,CUST0203,West,Pune,Footwear,Sneakers,1,769.0,0.05,730.55,478.41,252.14,COD
ORD00522,2025-09-24,CUST0204,Central,Nagpur,Footwear,Sports Shoes,1,1208.0,0.05,1147.6,683.63,463.97,Card
ORD00523,2025-10-03,CUST0265,South,Bengaluru,Home,Cushion,3,572.0,0.2,1372.8,1041.88,330.92,UPI
ORD00524,2025-12-18,CUST0280,North,Lucknow,Electronics,Speaker,1,1544.0,0.05,1466.8,1059.72,407.08,UPI
ORD00525,2025-12-10,CUST0104,East,Bhubaneswar,Electronics,Speaker,1,1208.0,0.05,1147.6,732.12,415.48,Wallet
ORD00526,2025-04-11,CUST0231,East,Ranchi,Fashion,Jeans,2,473.0,0.0,946.0,514.35,431.65,Card
ORD00527,2025-07-06,CUST0023,Central,Nagpur,Fashion,Dress,2,495.0,0.15,841.5,557.99,283.51,UPI
ORD00528,2025-08-09,CUST0159,South,Hyderabad,Home,Lamp,2,656.0,0.0,1312.0,825.37,486.63,Wallet
ORD00529,2025-02-05,CUST0130,North,Delhi,Home,Lamp,2,680.0,0.0,1360.0,927.34,432.66,COD
ORD00530,2025-12-07,CUST0122,West,Ahmedabad,Electronics,Speaker,1,1172.0,0.2,937.6,702.73,234.87,UPI
ORD00531,2025-06-19,CUST0004,West,Pune,Footwear,Sports Shoes,4,1226.0,0.0,4904.0,3316.66,1587.34,UPI
ORD00532,2025-11-16,CUST0029,Central,Nagpur,Footwear,Loafers,2,771.0,0.0,1542.0,875.95,666.05,Card
ORD00533,2025-06-10,CUST0026,North,Lucknow,Fashion,Kurta,3,692.0,0.1,1868.4,1418.68,449.72,COD
ORD00534,2025-12-06,CUST0305,South,Chennai,Electronics,Power Bank,3,1095.0,0.2,2628.0,1818.16,809.84,UPI
ORD00535,2025-03-05,CUST0195,North,Delhi,Electronics,Smartwatch,3,1236.0,0.1,3337.2,2055.14,1282.06,COD
ORD00536,2025-06-03,CUST0141,East,Bhubaneswar,Electronics,Earphones,2,1412.0,0.0,2824.0,1978.5,845.5,Card
ORD00537,2025-09-17,CUST0293,Central,Bhopal,Footwear,Sports Shoes,2,930.0,0.2,1488.0,796.27,691.73,COD
ORD00538,2025-06-08,CUST0320,West,Ahmedabad,Electronics,Smartwatch,3,1303.0,0.1,3518.1,2309.99,1208.11,Card
ORD00539,2025-12-08,CUST0313,Central,Nagpur,Beauty,Shampoo,4,532.0,0.15,1808.8,1320.56,488.24,UPI
ORD00540,2025-07-29,CUST0061,South,Hyderabad,Accessories,Watch,1,717.0,0.0,717.0,459.5,257.5,UPI
ORD00541,2025-06-17,CUST0327,West,Mumbai,Footwear,Sports Shoes,3,1265.0,0.1,3415.5,2273.73,1141.77,UPI
ORD00542,2025-07-26,CUST0282,East,Bhubaneswar,Fashion,Kurta,1,558.0,0.1,502.2,300.35,201.85,Card
ORD00543,2025-12-23,CUST0015,East,Bhubaneswar,Fashion,T-Shirt,4,767.0,0.2,2454.4,1669.38,785.02,UPI
ORD00544,2025-06-01,CUST0331,East,Ranchi,Beauty,Lipstick,4,567.0,0.15,1927.8,1402.06,525.74,UPI
ORD00545,2025-10-11,CUST0212,West,Ahmedabad,Electronics,Power Bank,3,777.0,0.15,1981.35,1434.17,547.18,COD
ORD00546,2025-03-07,CUST0107,Central,Nagpur,Footwear,Loafers,3,942.0,0.2,2260.8,1490.61,770.19,Card
ORD00547,2025-04-09,CUST0321,South,Bengaluru,Home,Bedsheet,1,718.0,0.1,646.2,501.28,144.92,UPI
ORD00548,2025-08-04,CUST0162,South,Chennai,Footwear,Sports Shoes,1,1060.0,0.1,954.0,671.01,282.99,COD
ORD00549,2025-12-07,CUST0155,North,Jaipur,Home,Cushion,2,693.0,0.1,1247.4,795.21,452.19,UPI
ORD00550,2025-07-14,CUST0048,South,Hyderabad,Footwear,Loafers,3,980.0,0.0,2940.0,2123.34,816.66,Wallet
ORD00551,2025-12-13,CUST0248,West,Ahmedabad,Footwear,Sneakers,2,1117.0,0.05,2122.3,1291.27,831.03,Card
ORD00552,2025-03-31,CUST0236,North,Lucknow,Home,Lamp,2,632.0,0.05,1200.8,850.63,350.17,Wallet
ORD00553,2025-11-12,CUST0171,North,Jaipur,Accessories,Wallet,1,968.0,0.2,774.4,578.23,196.17,Wallet
ORD00554,2025-10-19,CUST0160,Central,Nagpur,Fashion,T-Shirt,3,732.0,0.0,2196.0,1471.68,724.32,UPI
ORD00555,2025-06-04,CUST0226,South,Bengaluru,Home,Lamp,3,689.0,0.2,1653.6,997.09,656.51,COD
ORD00556,2025-07-27,CUST0287,South,Bengaluru,Home,Lamp,1,602.0,0.0,602.0,463.03,138.97,COD
ORD00557,2025-10-08,CUST0146,Central,Indore,Beauty,Lipstick,3,411.0,0.05,1171.35,896.38,274.97,UPI
ORD00558,2025-01-01,CUST0067,East,Ranchi,Beauty,Face Wash,3,415.0,0.2,996.0,632.81,363.19,COD
ORD00559,2025-06-05,CUST0092,North,Jaipur,Electronics,Earphones,1,1499.0,0.0,1499.0,945.69,553.31,Wallet
ORD00560,2025-05-27,CUST0239,East,Bhubaneswar,Footwear,Loafers,2,1017.0,0.2,1627.2,879.37,747.83,UPI
ORD00561,2025-04-18,CUST0115,North,Jaipur,Fashion,Dress,3,737.0,0.15,1879.35,1207.19,672.16,UPI
ORD00562,2025-08-09,CUST0167,East,Bhubaneswar,Footwear,Loafers,2,1511.0,0.1,2719.8,1972.08,747.72,Wallet
ORD00563,2025-10-24,CUST0088,North,Jaipur,Electronics,Earphones,1,1620.0,0.1,1458.0,939.61,518.39,Card
ORD00564,2025-11-07,CUST0333,Central,Bhopal,Home,Lamp,4,612.0,0.0,2448.0,1480.37,967.63,COD
ORD00565,2025-12-02,CUST0281,West,Ahmedabad,Home,Cushion,4,791.0,0.05,3005.8,2048.23,957.57,UPI
ORD00566,2025-06-14,CUST0223,North,Jaipur,Electronics,Speaker,2,1297.0,0.2,2075.2,1311.73,763.47,Card
ORD00567,2025-08-27,CUST0059,South,Chennai,Footwear,Sandals,1,696.0,0.2,556.8,410.67,146.13,Wallet
ORD00568,2025-08-15,CUST0056,West,Mumbai,Home,Bedsheet,3,532.0,0.15,1356.6,729.98,626.62,Wallet
ORD00569,2025-08-15,CUST0326,North,Delhi,Home,Cushion,2,431.0,0.05,818.9,614.74,204.16,COD
ORD00570,2025-12-12,CUST0229,West,Ahmedabad,Beauty,Serum,3,422.0,0.15,1076.1,731.8,344.3,UPI
ORD00571,2025-04-20,CUST0177,East,Ranchi,Beauty,Lipstick,3,451.0,0.15,1150.05,812.65,337.4,COD
ORD00572,2025-09-19,CUST0032,Central,Nagpur,Footwear,Sneakers,4,1432.0,0.05,5441.6,4035.77,1405.83,Card
ORD00573,2025-08-31,CUST0016,North,Lucknow,Footwear,Sneakers,3,1165.0,0.0,3495.0,2600.02,894.98,UPI
ORD00574,2025-03-28,CUST0280,East,Ranchi,Electronics,Speaker,4,1345.0,0.15,4573.0,2831.63,1741.37,UPI
ORD00575,2025-12-04,CUST0185,West,Mumbai,Accessories,Backpack,2,919.0,0.2,1470.4,911.64,558.76,Wallet
ORD00576,2025-02-13,CUST0074,South,Hyderabad,Beauty,Lipstick,1,271.0,0.0,271.0,186.61,84.39,Wallet
ORD00577,2025-05-26,CUST0310,South,Hyderabad,Accessories,Sunglasses,2,834.0,0.15,1417.8,1054.33,363.47,Wallet
ORD00578,2025-09-21,CUST0197,West,Ahmedabad,Footwear,Sandals,4,1253.0,0.2,4009.6,2939.91,1069.69,Card
ORD00579,2025-12-06,CUST0122,West,Ahmedabad,Beauty,Serum,1,330.0,0.2,264.0,171.47,92.53,Card
ORD00580,2025-11-21,CUST0247,North,Delhi,Electronics,Smartwatch,4,1688.0,0.1,6076.8,3338.73,2738.07,COD
ORD00581,2025-11-14,CUST0046,West,Ahmedabad,Beauty,Lipstick,1,477.0,0.2,381.6,286.73,94.87,UPI
ORD00582,2025-06-21,CUST0176,Central,Nagpur,Electronics,Earphones,3,1295.0,0.2,3108.0,1658.81,1449.19,COD
ORD00583,2025-02-17,CUST0151,Central,Indore,Electronics,Speaker,3,1559.0,0.15,3975.45,2432.01,1543.44,Card
ORD00584,2025-05-01,CUST0323,Central,Nagpur,Beauty,Face Wash,3,634.0,0.2,1521.6,894.27,627.33,Wallet
ORD00585,2025-12-11,CUST0249,Central,Bhopal,Footwear,Sandals,3,1136.0,0.2,2726.4,1437.08,1289.32,COD
ORD00586,2025-06-08,CUST0132,East,Bhubaneswar,Beauty,Face Wash,2,470.0,0.2,752.0,445.98,306.02,COD
ORD00587,2025-04-26,CUST0090,Central,Bhopal,Accessories,Wallet,2,734.0,0.15,1247.8,768.82,478.98,Card
ORD00588,2025-04-12,CUST0075,West,Mumbai,Accessories,Backpack,1,678.0,0.1,610.2,473.43,136.77,UPI
ORD00589,2025-03-17,CUST0177,West,Mumbai,Electronics,Speaker,4,1609.0,0.05,6114.2,3514.58,2599.62,COD
ORD00590,2025-01-13,CUST0155,North,Delhi,Accessories,Watch,2,677.0,0.15,1150.9,717.79,433.11,Wallet
ORD00591,2025-01-24,CUST0272,West,Ahmedabad,Accessories,Backpack,4,810.0,0.15,2754.0,1620.13,1133.87,Wallet
ORD00592,2025-05-06,CUST0022,West,Pune,Fashion,Jeans,3,640.0,0.2,1536.0,1071.43,464.57,COD
ORD00593,2025-09-01,CUST0051,West,Ahmedabad,Footwear,Loafers,3,1195.0,0.1,3226.5,1904.55,1321.95,Card
ORD00594,2025-11-09,CUST0267,West,Ahmedabad,Accessories,Sunglasses,2,848.0,0.2,1356.8,977.34,379.46,Card
ORD00595,2025-02-07,CUST0007,East,Ranchi,Accessories,Backpack,1,949.0,0.0,949.0,698.69,250.31,Wallet
ORD00596,2025-08-22,CUST0018,West,Pune,Fashion,T-Shirt,2,636.0,0.1,1144.8,670.27,474.53,COD
ORD00597,2025-08-01,CUST0062,North,Lucknow,Footwear,Sneakers,2,1047.0,0.2,1675.2,1149.02,526.18,COD
ORD00598,2025-11-19,CUST0130,West,Ahmedabad,Footwear,Sandals,2,906.0,0.0,1812.0,1269.98,542.02,Card
ORD00599,2025-10-22,CUST0038,West,Pune,Electronics,Earphones,4,1288.0,0.1,4636.8,2721.37,1915.43,Card
ORD00600,2025-04-10,CUST0136,West,Pune,Fashion,Dress,1,748.0,0.1,673.2,517.33,155.87,UPI
ORD00601,2025-12-23,CUST0056,West,Mumbai,Electronics,Earphones,4,1591.0,0.05,6045.8,4158.46,1887.34,UPI
ORD00602,2025-07-16,CUST0053,South,Chennai,Footwear,Sports Shoes,1,917.0,0.15,779.45,550.29,229.16,COD
ORD00603,2025-09-11,CUST0255,Central,Nagpur,Fashion,T-Shirt,3,810.0,0.15,2065.5,1084.14,981.36,UPI
ORD00604,2025-07-24,CUST0169,North,Lucknow,Accessories,Wallet,4,995.0,0.1,3582.0,2003.84,1578.16,Wallet
ORD00605,2025-05-05,CUST0036,Central,Nagpur,Footwear,Sneakers,4,1182.0,0.15,4018.8,2545.41,1473.39,UPI
ORD00606,2025-03-17,CUST0206,West,Mumbai,Fashion,Dress,3,936.0,0.1,2527.2,1762.16,765.04,COD
ORD00607,2025-12-02,CUST0149,East,Ranchi,Accessories,Wallet,3,689.0,0.0,2067.0,1526.91,540.09,UPI
ORD00608,2025-12-19,CUST0055,West,Ahmedabad,Beauty,Face Wash,2,349.0,0.1,628.2,440.32,187.88,Card
ORD00609,2025-01-03,CUST0013,West,Ahmedabad,Electronics,Earphones,2,952.0,0.05,1808.8,957.36,851.44,UPI
ORD00610,2025-02-24,CUST0231,North,Lucknow,Electronics,Speaker,3,1777.0,0.15,4531.35,2985.36,1545.99,COD
ORD00611,2025-08-06,CUST0335,North,Jaipur,Fashion,Jeans,1,782.0,0.15,664.7,366.07,298.63,Wallet
ORD00612,2025-04-23,CUST0251,Central,Bhopal,Accessories,Backpack,1,792.0,0.0,792.0,563.29,228.71,COD
ORD00613,2025-04-01,CUST0026,South,Chennai,Electronics,Earphones,2,1471.0,0.0,2942.0,1661.6,1280.4,Card
ORD00614,2025-12-23,CUST0305,Central,Bhopal,Fashion,Dress,1,558.0,0.0,558.0,306.73,251.27,UPI
ORD00615,2025-09-23,CUST0295,West,Pune,Fashion,Kurta,4,1008.0,0.1,3628.8,2000.95,1627.85,UPI
ORD00616,2025-08-26,CUST0141,North,Lucknow,Home,Lamp,2,665.0,0.1,1197.0,642.12,554.88,UPI
ORD00617,2025-01-26,CUST0298,East,Ranchi,Electronics,Power Bank,2,1428.0,0.15,2427.6,1416.13,1011.47,COD
ORD00618,2025-10-13,CUST0042,Central,Indore,Beauty,Face Wash,2,509.0,0.0,1018.0,762.18,255.82,COD
ORD00619,2025-05-08,CUST0244,North,Lucknow,Fashion,Kurta,3,761.0,0.15,1940.55,1358.99,581.56,UPI
ORD00620,2025-03-04,CUST0090,East,Ranchi,Beauty,Serum,4,468.0,0.15,1591.2,926.41,664.79,COD
ORD00621,2025-08-22,CUST0003,West,Ahmedabad,Footwear,Sandals,1,943.0,0.1,848.7,518.08,330.62,UPI
ORD00622,2025-03-10,CUST0238,Central,Bhopal,Beauty,Face Wash,3,488.0,0.2,1171.2,763.58,407.62,UPI
ORD00623,2025-08-26,CUST0082,South,Hyderabad,Home,Bedsheet,2,870.0,0.15,1479.0,960.39,518.61,COD
ORD00624,2025-12-08,CUST0233,East,Kolkata,Fashion,Jeans,4,870.0,0.1,3132.0,1900.86,1231.14,COD
ORD00625,2025-09-29,CUST0060,Central,Bhopal,Fashion,T-Shirt,2,901.0,0.0,1802.0,1164.3,637.7,COD
ORD00626,2025-10-14,CUST0347,Central,Nagpur,Beauty,Shampoo,3,409.0,0.15,1042.95,596.23,446.72,Card
ORD00627,2025-11-01,CUST0103,East,Kolkata,Beauty,Face Wash,1,370.0,0.05,351.5,250.2,101.3,Wallet
ORD00628,2025-06-12,CUST0075,West,Ahmedabad,Beauty,Face Wash,4,440.0,0.0,1760.0,1322.69,437.31,UPI
ORD00629,2025-08-15,CUST0100,South,Bengaluru,Footwear,Sports Shoes,3,1111.0,0.05,3166.35,2023.34,1143.01,Card
ORD00630,2025-11-10,CUST0070,East,Kolkata,Home,Lamp,1,778.0,0.2,622.4,333.3,289.1,COD
ORD00631,2025-09-16,CUST0310,West,Mumbai,Electronics,Speaker,3,973.0,0.05,2773.05,2081.08,691.97,UPI
ORD00632,2025-08-07,CUST0268,Central,Nagpur,Accessories,Backpack,2,1020.0,0.0,2040.0,1279.16,760.84,Wallet
ORD00633,2025-10-08,CUST0127,West,Pune,Beauty,Shampoo,1,437.0,0.15,371.45,264.25,107.2,UPI
ORD00634,2025-08-17,CUST0214,Central,Bhopal,Home,Cushion,2,600.0,0.2,960.0,723.4,236.6,COD
ORD00635,2025-03-23,CUST0051,Central,Bhopal,Fashion,Dress,4,572.0,0.2,1830.4,1139.47,690.93,Wallet
ORD00636,2025-09-01,CUST0068,North,Lucknow,Electronics,Power Bank,1,983.0,0.15,835.55,640.85,194.7,Card
ORD00637,2025-08-19,CUST0236,North,Delhi,Home,Lamp,4,746.0,0.1,2685.6,1509.49,1176.11,COD
ORD00638,2025-05-13,CUST0190,South,Chennai,Electronics,Speaker,4,1418.0,0.05,5388.4,3908.55,1479.85,Wallet
ORD00639,2025-05-07,CUST0219,North,Jaipur,Accessories,Wallet,3,614.0,0.2,1473.6,778.81,694.79,Card
ORD00640,2025-11-23,CUST0346,North,Lucknow,Accessories,Backpack,3,614.0,0.0,1842.0,1204.36,637.64,Card
ORD00641,2025-05-22,CUST0188,West,Pune,Fashion,T-Shirt,4,658.0,0.2,2105.6,1117.29,988.31,UPI
